versionid                           ,journeyid                           ,journeyname                                                                                                                                                                                             ,versionnumber,createddate            ,lastpublisheddate      ,modifieddate           ,journeystatus                                                                                       
40167736-E7EB-4100-9E5D-BC9F12E5ED5A,5326383D-0CBF-4517-BA0F-36B8F30F337B,promo_5326383D-0CBF-4517-BA0F-36B8F30F337B                                                                                                                                                              ,            8,2023-01-06 21:06:00.000,2023-01-06 21:08:00.000,2023-01-06 21:41:00.000,Finishing                                                                                           
77BCF01D-9EAE-46FC-B3DA-BD239E8C692F,77BCF01D-9EAE-46FC-B3DA-BD239E8C692F,promo_77BCF01D-9EAE-46FC-B3DA-BD239E8C692F                                                                                                                                                              ,            1,2023-01-19 12:20:00.000,2023-01-19 12:30:00.000,2023-01-19 12:30:00.000,Running                                                                                             
AA7CD6E2-6D10-4356-B0AD-BD2B929BEA86,5326383D-0CBF-4517-BA0F-36B8F30F337B,promo_5326383D-0CBF-4517-BA0F-36B8F30F337B                                                                                                                                                              ,           10,2023-01-06 21:49:00.000,2023-01-06 21:49:00.000,2023-01-06 21:56:00.000,Finishing                                                                                           
F419FC00-7EC7-4577-AFAD-C0135388E901,45940EA9-DA65-4EEE-B575-8DD97AC6F5B4,promo_45940EA9-DA65-4EEE-B575-8DD97AC6F5B4                                                                                                                                                              ,            4,2023-01-16 11:35:00.000,2023-01-16 11:35:00.000,2023-01-20 07:36:00.000,Stopped                                                                                             
355AA089-173B-4B90-B598-C05EB310E022,355AA089-173B-4B90-B598-C05EB310E022,promo_355AA089-173B-4B90-B598-C05EB310E022                                                                                                                                                              ,            1,2022-10-05 09:20:00.000,2022-10-05 09:32:00.000,2022-10-05 09:32:00.000,Running                                                                                             
2A394C9E-D101-4DFA-ABDF-C0FF12767622,A282E02D-90EC-412B-B4A6-43A62161E095,promo_A282E02D-90EC-412B-B4A6-43A62161E095                                                                                                                                                              ,            3,2023-01-27 15:51:00.000,2023-01-27 15:52:00.000,2023-01-27 15:52:00.000,Running                                                                                             
E261419A-E033-4AC2-904E-C1A82A31AF1D,5D2C76AF-E8EA-4D8E-9955-57965ECFFB96,promo_5D2C76AF-E8EA-4D8E-9955-57965ECFFB96                                                                                                                                                              ,            6,2022-10-14 11:49:00.000,2022-10-14 11:50:00.000,2022-10-14 11:53:00.000,Stopped                                                                                             
3079AED5-676D-4408-AEFD-C1E8F50B1A70,3079AED5-676D-4408-AEFD-C1E8F50B1A70,promo_3079AED5-676D-4408-AEFD-C1E8F50B1A70                                                                                                                                                              ,            1,2022-08-29 12:08:00.000,                   NULL,2022-08-29 12:08:00.000,Draft                                                                                               
DE6BB68A-FF35-4C10-AAFB-C2491160EECC,45940EA9-DA65-4EEE-B575-8DD97AC6F5B4,promo_45940EA9-DA65-4EEE-B575-8DD97AC6F5B4                                                                                                                                                              ,            5,2023-01-20 07:32:00.000,2023-01-20 07:36:00.000,2023-01-20 08:08:00.000,Stopped                                                                                             
EDAE2247-18F1-488F-8CE1-C338371A8D4B,EDAE2247-18F1-488F-8CE1-C338371A8D4B,promo_EDAE2247-18F1-488F-8CE1-C338371A8D4B                                                                                                                                                              ,            1,2023-02-02 14:29:00.000,2023-02-02 17:51:00.000,2023-02-02 17:51:00.000,Running                                                                                             
860C5D74-1B3B-4B7B-8F65-C7CFF7E14F0F,860C5D74-1B3B-4B7B-8F65-C7CFF7E14F0F,promo_860C5D74-1B3B-4B7B-8F65-C7CFF7E14F0F                                                                                                                                                              ,            1,2023-02-23 10:58:00.000,2023-02-23 11:01:00.000,2023-02-23 11:01:00.000,Running                                                                                             
BBF8D3CF-BABF-4973-90AD-C8924B4027B5,BBF8D3CF-BABF-4973-90AD-C8924B4027B5,promo_BBF8D3CF-BABF-4973-90AD-C8924B4027B5                                                                                                                                                              ,            1,2023-01-13 15:28:00.000,2023-01-13 15:33:00.000,2023-01-13 15:33:00.000,Running                                                                                             
7750D1EA-B33F-40B1-AE89-C8B44C11EE89,AB72816D-4902-49CF-A76A-63863212D016,promo_AB72816D-4902-49CF-A76A-63863212D016                                                                                                                                                              ,            4,2023-01-25 12:00:00.000,2023-01-25 12:01:00.000,2023-01-30 08:35:00.000,Deleted                                                                                             
32AE7CB4-F37B-4BE9-AFA9-C8D96D45B774,32AE7CB4-F37B-4BE9-AFA9-C8D96D45B774,promo_32AE7CB4-F37B-4BE9-AFA9-C8D96D45B774                                                                                                                                                              ,            1,2023-02-01 15:57:00.000,                   NULL,2023-02-01 16:10:00.000,Deleted                                                                                             
502B334C-9645-482F-A6F9-CA65461EF057,502B334C-9645-482F-A6F9-CA65461EF057,promo_502B334C-9645-482F-A6F9-CA65461EF057                                                                                                                                                              ,            1,2023-01-31 20:24:00.000,2023-01-31 20:26:00.000,2023-01-31 20:26:00.000,Running                                                                                             
0AD82979-BAF6-4F72-AF5B-CA91804F746F,5ACE5ACE-B6EF-4C9C-BDE8-6CBB778851CE,promo_5ACE5ACE-B6EF-4C9C-BDE8-6CBB778851CE                                                                                                                                                              ,            3,2022-12-22 14:23:00.000,2022-12-27 09:26:00.000,2022-12-29 11:21:00.000,Finishing                                                                                           
7376D69F-1CB7-43C2-B0AC-CA98EE74400C,7376D69F-1CB7-43C2-B0AC-CA98EE74400C,promo_7376D69F-1CB7-43C2-B0AC-CA98EE74400C                                                                                                                                                              ,            1,2023-02-07 15:35:00.000,2023-02-07 16:37:00.000,2023-02-07 16:37:00.000,Running                                                                                             
F326E7AA-60CB-4B88-A1A7-CBBF85DC2BC3,CC9BB94B-B218-4A9F-9890-52A158CF12C3,promo_CC9BB94B-B218-4A9F-9890-52A158CF12C3                                                                                                                                                              ,            5,2023-01-11 14:02:00.000,2023-01-11 14:03:00.000,2023-01-11 14:08:00.000,Stopped                                                                                             
E86AA83C-F517-40EE-96B4-CBBFB3BA0C6B,E86AA83C-F517-40EE-96B4-CBBFB3BA0C6B,promo_E86AA83C-F517-40EE-96B4-CBBFB3BA0C6B                                                                                                                                                              ,            1,2023-01-19 15:42:00.000,2023-01-19 17:07:00.000,2023-01-19 17:07:00.000,Running                                                                                             
2E213913-090C-4F5F-9BAE-CC9DFFB9CBE5,2E213913-090C-4F5F-9BAE-CC9DFFB9CBE5,promo_2E213913-090C-4F5F-9BAE-CC9DFFB9CBE5                                                                                                                                                              ,            1,2023-02-08 16:08:00.000,                   NULL,2023-02-08 16:09:00.000,Deleted                                                                                             
D9D34107-247C-452D-BDF8-CCA9B7B0D984,D9D34107-247C-452D-BDF8-CCA9B7B0D984,promo_D9D34107-247C-452D-BDF8-CCA9B7B0D984                                                                                                                                                              ,            1,2023-02-01 20:02:00.000,2023-02-01 20:04:00.000,2023-02-01 20:04:00.000,Running                                                                                             
BCAF74F3-68A3-4E70-82C7-CEBECFD03C95,BCAF74F3-68A3-4E70-82C7-CEBECFD03C95,promo_BCAF74F3-68A3-4E70-82C7-CEBECFD03C95                                                                                                                                                              ,            1,2022-08-30 09:04:00.000,                   NULL,2022-08-30 09:09:00.000,Draft                                                                                               
580EEA0B-B590-4242-8AC2-CFA4271EE34A,580EEA0B-B590-4242-8AC2-CFA4271EE34A,promo_580EEA0B-B590-4242-8AC2-CFA4271EE34A                                                                                                                                                              ,            1,2023-02-24 13:19:00.000,2023-02-24 13:30:00.000,2023-02-24 13:30:00.000,Running                                                                                             
A17E852D-6693-41E0-86E8-D00D6AD04A23,A17E852D-6693-41E0-86E8-D00D6AD04A23,promo_A17E852D-6693-41E0-86E8-D00D6AD04A23                                                                                                                                                              ,            1,2022-12-22 18:00:00.000,2022-12-22 18:04:00.000,2022-12-22 18:04:00.000,Running                                                                                             
8970AF63-BFBC-40D1-B7F0-D0BAFA9760CC,C6004676-1275-4798-AA4A-D2F45513FDE5,promo_C6004676-1275-4798-AA4A-D2F45513FDE5                                                                                                                                                              ,            5,2022-10-14 12:14:00.000,2022-10-14 12:15:00.000,2022-10-14 12:39:00.000,Stopped                                                                                             
BF624DD5-3BA4-49C4-948B-D27C3CBD77E6,BF624DD5-3BA4-49C4-948B-D27C3CBD77E6,promo_BF624DD5-3BA4-49C4-948B-D27C3CBD77E6                                                                                                                                                              ,            1,2022-12-05 17:48:00.000,2022-12-05 18:23:00.000,2022-12-05 18:23:00.000,Running                                                                                             
C6004676-1275-4798-AA4A-D2F45513FDE5,C6004676-1275-4798-AA4A-D2F45513FDE5,promo_C6004676-1275-4798-AA4A-D2F45513FDE5                                                                                                                                                              ,            1,2022-10-10 14:50:00.000,2022-10-10 14:51:00.000,2022-10-10 15:06:00.000,Stopped                                                                                             
7525C9CF-8DCA-403F-8795-D339031F6C7D,7525C9CF-8DCA-403F-8795-D339031F6C7D,promo_7525C9CF-8DCA-403F-8795-D339031F6C7D                                                                                                                                                              ,            1,2022-12-27 08:32:00.000,2023-01-03 12:18:00.000,2023-01-03 12:18:00.000,Running                                                                                             
F12CD19B-13E9-4AFE-B4F2-D38AC30DFFE8,F12CD19B-13E9-4AFE-B4F2-D38AC30DFFE8,promo_F12CD19B-13E9-4AFE-B4F2-D38AC30DFFE8                                                                                                                                                              ,            1,2022-08-30 09:11:00.000,                   NULL,2022-08-30 09:11:00.000,Draft                                                                                               
9DF12F58-CE36-4279-91F2-D4DFBDEAD5F4,5ACE5ACE-B6EF-4C9C-BDE8-6CBB778851CE,promo_5ACE5ACE-B6EF-4C9C-BDE8-6CBB778851CE                                                                                                                                                              ,            5,2022-12-29 11:46:00.000,                   NULL,2022-12-29 11:46:00.000,Draft                                                                                               
8F71CF43-2336-4C66-91B6-D5D043CD711E,77CCB7E2-9080-4B40-8200-A4C026DD765B,promo_77CCB7E2-9080-4B40-8200-A4C026DD765B                                                                                                                                                              ,            2,2022-09-30 07:28:00.000,2022-09-30 07:29:00.000,2022-09-30 15:38:00.000,Finishing                                                                                           
1BD81AA7-F595-4EDF-AF03-D6E69F978BE3,5D2C76AF-E8EA-4D8E-9955-57965ECFFB96,promo_5D2C76AF-E8EA-4D8E-9955-57965ECFFB96                                                                                                                                                              ,            5,2022-10-13 12:34:00.000,2022-10-13 12:34:00.000,2022-10-14 11:50:00.000,Stopped                                                                                             
0C744226-1230-4416-9CC1-D7471C3E3A87,0C744226-1230-4416-9CC1-D7471C3E3A87,promo_0C744226-1230-4416-9CC1-D7471C3E3A87                                                                                                                                                              ,            1,2022-08-29 12:15:00.000,                   NULL,2022-08-29 12:15:00.000,Draft                                                                                               
781D5802-01D0-45DB-AA61-D7D257F79530,5326383D-0CBF-4517-BA0F-36B8F30F337B,promo_5326383D-0CBF-4517-BA0F-36B8F30F337B                                                                                                                                                              ,            3,2023-01-06 20:28:00.000,2023-01-06 20:28:00.000,2023-01-06 20:32:00.000,Finishing                                                                                           
F82FF8FD-72BB-458F-8345-D8F1A7C3F146,F82FF8FD-72BB-458F-8345-D8F1A7C3F146,promo_F82FF8FD-72BB-458F-8345-D8F1A7C3F146                                                                                                                                                              ,            1,2023-02-24 16:43:00.000,2023-02-27 14:17:00.000,2023-02-27 14:17:00.000,Running                                                                                             
8C63CD76-CC2B-4104-AC84-D9AE1FB4FB06,8C63CD76-CC2B-4104-AC84-D9AE1FB4FB06,promo_8C63CD76-CC2B-4104-AC84-D9AE1FB4FB06                                                                                                                                                              ,            1,2023-01-13 14:24:00.000,2023-01-13 14:43:00.000,2023-01-13 14:43:00.000,Running                                                                                             
13146C2D-0854-4C40-8652-D9CE7CACBDA4,13146C2D-0854-4C40-8652-D9CE7CACBDA4,promo_13146C2D-0854-4C40-8652-D9CE7CACBDA4                                                                                                                                                              ,            1,2022-07-08 11:47:00.000,2022-09-29 08:43:00.000,2023-01-12 17:31:00.000,Finishing                                                                                           
DC68AF29-A76D-423D-A5F7-DA06365D1142,430080BB-A95C-4F7F-B031-58D3F2A2FF0E,promo_430080BB-A95C-4F7F-B031-58D3F2A2FF0E                                                                                                                                                              ,            9,2022-11-17 13:49:00.000,2022-11-17 13:50:00.000,2022-11-17 13:50:00.000,Running                                                                                             
0FD1515B-E2F7-4153-9664-DAB3F67194C9,0FD1515B-E2F7-4153-9664-DAB3F67194C9,promo_0FD1515B-E2F7-4153-9664-DAB3F67194C9                                                                                                                                                              ,            1,2023-01-19 11:35:00.000,2023-01-19 11:41:00.000,2023-01-19 11:41:00.000,Running                                                                                             
866A426E-3184-402E-92B0-DCB73B1EDC8A,866A426E-3184-402E-92B0-DCB73B1EDC8A,promo_866A426E-3184-402E-92B0-DCB73B1EDC8A                                                                                                                                                              ,            1,2023-01-13 15:48:00.000,2023-01-13 15:52:00.000,2023-01-13 15:52:00.000,Running                                                                                             
C6E29197-1B91-41F2-BA86-DCC0D976624D,C6E29197-1B91-41F2-BA86-DCC0D976624D,promo_C6E29197-1B91-41F2-BA86-DCC0D976624D                                                                                                                                                              ,            1,2023-02-06 17:54:00.000,2023-02-06 17:56:00.000,2023-02-06 17:56:00.000,Running                                                                                             
CDCC3604-2331-4A07-88D1-DCD2921922A0,CDCC3604-2331-4A07-88D1-DCD2921922A0,promo_CDCC3604-2331-4A07-88D1-DCD2921922A0                                                                                                                                                              ,            1,2023-01-10 18:26:00.000,2023-01-10 19:02:00.000,2023-01-10 19:02:00.000,Running                                                                                             
3E9BA06E-3F70-4C70-BFBA-DD8F61D599B3,CB6DCAED-F0AE-41E2-9BBB-AC9037651007,promo_CB6DCAED-F0AE-41E2-9BBB-AC9037651007                                                                                                                                                              ,            2,2022-12-16 09:21:00.000,2022-12-16 14:14:00.000,2023-01-11 13:28:00.000,Finishing                                                                                           
A845C73E-8507-4D48-94E7-DDAE8E9851F9,A845C73E-8507-4D48-94E7-DDAE8E9851F9,promo_A845C73E-8507-4D48-94E7-DDAE8E9851F9                                                                                                                                                              ,            1,2022-10-17 11:05:00.000,2022-10-17 11:07:00.000,2022-10-26 09:21:00.000,Stopped                                                                                             
9FDFD471-7E55-4FB6-AC1B-DE22F55EEE92,9FDFD471-7E55-4FB6-AC1B-DE22F55EEE92,promo_9FDFD471-7E55-4FB6-AC1B-DE22F55EEE92                                                                                                                                                              ,            1,2023-02-17 15:58:00.000,2023-02-17 17:53:00.000,2023-02-23 17:41:00.000,Stopped                                                                                             
5AED4915-D6AC-40F3-AA01-DE8CA696D930,5AED4915-D6AC-40F3-AA01-DE8CA696D930,promo_5AED4915-D6AC-40F3-AA01-DE8CA696D930                                                                                                                                                              ,            1,2023-01-04 11:36:00.000,                   NULL,2023-01-04 11:36:00.000,Draft                                                                                               
E890F91C-BCBA-4D97-A1DF-DF5FE51078E3,E890F91C-BCBA-4D97-A1DF-DF5FE51078E3,promo_E890F91C-BCBA-4D97-A1DF-DF5FE51078E3                                                                                                                                                              ,            1,2023-02-20 17:27:00.000,                   NULL,2023-02-20 17:32:00.000,Draft                                                                                               
B45E8754-FA92-439B-A8DA-E034F3BE31CB,B45E8754-FA92-439B-A8DA-E034F3BE31CB,promo_B45E8754-FA92-439B-A8DA-E034F3BE31CB                                                                                                                                                              ,            1,2022-12-23 13:01:00.000,2022-12-23 13:20:00.000,2022-12-23 13:20:00.000,Running                                                                                             
D6C7C6EA-B20E-451C-9068-E0C5AC296522,D6C7C6EA-B20E-451C-9068-E0C5AC296522,promo_D6C7C6EA-B20E-451C-9068-E0C5AC296522                                                                                                                                                              ,            1,2023-02-03 18:05:00.000,2023-02-03 18:06:00.000,2023-02-03 18:06:00.000,Running                                                                                             
A8F37EC6-F054-42B5-BA15-E0DB6AAAA4CA,A8F37EC6-F054-42B5-BA15-E0DB6AAAA4CA,promo_A8F37EC6-F054-42B5-BA15-E0DB6AAAA4CA                                                                                                                                                              ,            1,2023-02-02 14:48:00.000,2023-02-02 15:02:00.000,2023-02-02 15:02:00.000,Running                                                                                             
E30FE038-7B92-48A0-9D84-E0F9E25D2877,E30FE038-7B92-48A0-9D84-E0F9E25D2877,promo_E30FE038-7B92-48A0-9D84-E0F9E25D2877                                                                                                                                                              ,            1,2023-01-31 01:16:00.000,2023-01-31 11:08:00.000,2023-01-31 11:08:00.000,Running                                                                                             
98C1B0C5-2D03-448E-A5CB-E1BE3D899231,98C1B0C5-2D03-448E-A5CB-E1BE3D899231,promo_98C1B0C5-2D03-448E-A5CB-E1BE3D899231                                                                                                                                                              ,            1,2022-12-22 16:33:00.000,                   NULL,2022-12-22 16:33:00.000,Draft                                                                                               
AF7DD4A8-7464-4875-B5BA-E204CB51CDF1,AF7DD4A8-7464-4875-B5BA-E204CB51CDF1,promo_AF7DD4A8-7464-4875-B5BA-E204CB51CDF1                                                                                                                                                              ,            1,2023-02-23 15:57:00.000,                   NULL,2023-02-23 17:31:00.000,Draft                                                                                               
165FF140-D00F-499E-B581-E2C23864021B,165FF140-D00F-499E-B581-E2C23864021B,promo_165FF140-D00F-499E-B581-E2C23864021B                                                                                                                                                              ,            1,2023-01-12 14:08:00.000,2023-01-12 14:28:00.000,2023-01-12 14:28:00.000,Running                                                                                             
5F0EED7E-14AF-4846-8883-E3FD71C413D2,5F0EED7E-14AF-4846-8883-E3FD71C413D2,promo_5F0EED7E-14AF-4846-8883-E3FD71C413D2                                                                                                                                                              ,            1,2023-02-02 14:17:00.000,                   NULL,2023-02-02 14:41:00.000,Deleted                                                                                             
8843F03E-C91D-4F69-AFBD-E40C6E36ED8D,45940EA9-DA65-4EEE-B575-8DD97AC6F5B4,promo_45940EA9-DA65-4EEE-B575-8DD97AC6F5B4                                                                                                                                                              ,            3,2023-01-16 11:05:00.000,2023-01-16 11:05:00.000,2023-01-16 11:35:00.000,Stopped                                                                                             
5D3646AB-EAE7-4AA9-B14A-E4D129753027,5D3646AB-EAE7-4AA9-B14A-E4D129753027,promo_5D3646AB-EAE7-4AA9-B14A-E4D129753027                                                                                                                                                              ,            1,2023-01-09 15:51:00.000,2023-01-09 15:54:00.000,2023-01-09 15:54:00.000,Running                                                                                             
4432471A-B742-4913-902F-E5CEDF25B01B,4432471A-B742-4913-902F-E5CEDF25B01B,promo_4432471A-B742-4913-902F-E5CEDF25B01B                                                                                                                                                              ,            1,2023-01-12 10:57:00.000,2023-01-12 11:01:00.000,2023-01-12 11:01:00.000,Running                                                                                             
16A3C00E-21F3-4131-BF3D-E6FCEEEE4DD5,16A3C00E-21F3-4131-BF3D-E6FCEEEE4DD5,promo_16A3C00E-21F3-4131-BF3D-E6FCEEEE4DD5                                                                                                                                                              ,            1,2023-01-17 13:25:00.000,2023-01-17 13:30:00.000,2023-01-17 13:30:00.000,Running                                                                                             
86B82DA6-FAF6-495E-8AD2-E71904F4B869,D30876DB-E175-4AE8-897E-32E79CE6AE6A,promo_D30876DB-E175-4AE8-897E-32E79CE6AE6A                                                                                                                                                              ,            2,2022-10-10 06:41:00.000,2022-10-10 06:44:00.000,2022-10-10 06:44:00.000,Running                                                                                             
CFD9A7C4-C218-4A73-8F24-E75D5D658E2B,CFD9A7C4-C218-4A73-8F24-E75D5D658E2B,promo_CFD9A7C4-C218-4A73-8F24-E75D5D658E2B                                                                                                                                                              ,            1,2022-12-29 15:54:00.000,2022-12-29 15:57:00.000,2022-12-29 15:57:00.000,Running                                                                                             
5B67BC69-58E9-4951-A0C7-E815D4B5935D,5B67BC69-58E9-4951-A0C7-E815D4B5935D,promo_5B67BC69-58E9-4951-A0C7-E815D4B5935D                                                                                                                                                              ,            1,2022-07-08 09:06:00.000,                   NULL,2022-07-08 10:05:00.000,Draft                                                                                               
3C394D0C-79D2-43DB-B742-E90CC1FFA699,3C394D0C-79D2-43DB-B742-E90CC1FFA699,promo_3C394D0C-79D2-43DB-B742-E90CC1FFA699                                                                                                                                                              ,            1,2023-02-02 14:37:00.000,2023-02-02 17:56:00.000,2023-02-02 17:56:00.000,Running                                                                                             
F55B419E-7D56-4062-86B1-EB6AAD9CCB01,F86D2D73-17DA-458C-8584-796990456DB0,promo_F86D2D73-17DA-458C-8584-796990456DB0                                                                                                                                                              ,            2,2022-09-16 14:14:00.000,                   NULL,2022-10-11 12:25:00.000,Deleted                                                                                             
1212EB33-2E65-47C4-8A16-EB703802D1A1,1212EB33-2E65-47C4-8A16-EB703802D1A1,promo_1212EB33-2E65-47C4-8A16-EB703802D1A1                                                                                                                                                              ,            1,2023-01-12 11:54:00.000,2023-01-12 11:56:00.000,2023-01-12 11:56:00.000,Running                                                                                             
A9A8D335-BCC2-4A75-B78D-EBD4D2F40E00,A9A8D335-BCC2-4A75-B78D-EBD4D2F40E00,promo_A9A8D335-BCC2-4A75-B78D-EBD4D2F40E00                                                                                                                                                              ,            1,2023-02-01 14:32:00.000,2023-02-01 14:33:00.000,2023-02-01 14:33:00.000,Running                                                                                             
34E46BB8-3AD8-470B-BF38-EC11E269DD54,34E46BB8-3AD8-470B-BF38-EC11E269DD54,promo_34E46BB8-3AD8-470B-BF38-EC11E269DD54                                                                                                                                                              ,            1,2022-12-28 16:22:00.000,2022-12-28 16:39:00.000,2022-12-28 16:39:00.000,Running                                                                                             
8CEB7784-3F21-4A32-9BB3-ECCEF86A852E,8CEB7784-3F21-4A32-9BB3-ECCEF86A852E,promo_8CEB7784-3F21-4A32-9BB3-ECCEF86A852E                                                                                                                                                              ,            1,2023-01-31 20:27:00.000,2023-01-31 20:29:00.000,2023-01-31 20:29:00.000,Running                                                                                             
1B4BECD9-343A-4C4A-92A7-EDB03C2D0498,40505804-88F2-4426-B46D-A910782EBDDB,promo_40505804-88F2-4426-B46D-A910782EBDDB                                                                                                                                                              ,            3,2023-01-09 16:17:00.000,2023-01-09 16:20:00.000,2023-01-10 14:44:00.000,Stopped                                                                                             
E61B6E1C-E13E-4206-8477-EDEBAC9DFBD2,E61B6E1C-E13E-4206-8477-EDEBAC9DFBD2,promo_E61B6E1C-E13E-4206-8477-EDEBAC9DFBD2                                                                                                                                                              ,            1,2022-10-03 21:58:00.000,2023-02-10 15:32:00.000,2023-02-10 15:56:00.000,Finishing                                                                                           
D5CAAB30-0B8D-49ED-ACB0-EDF461F1E73F,00252362-BA36-40DE-8D51-086E6B0BA03F,promo_00252362-BA36-40DE-8D51-086E6B0BA03F                                                                                                                                                              ,            7,2022-11-11 10:13:00.000,2022-11-11 10:15:00.000,2022-11-11 10:47:00.000,Deleted                                                                                             
4F835DA0-8E66-475F-9F22-EE098561BC1D,5D2C76AF-E8EA-4D8E-9955-57965ECFFB96,promo_5D2C76AF-E8EA-4D8E-9955-57965ECFFB96                                                                                                                                                              ,            9,2022-10-14 12:09:00.000,2022-10-14 12:50:00.000,2022-10-14 12:50:00.000,Running                                                                                             
E8BAE770-D21D-4C1A-BE07-EE0FCA2A1E8C,E61B6E1C-E13E-4206-8477-EDEBAC9DFBD2,promo_E61B6E1C-E13E-4206-8477-EDEBAC9DFBD2                                                                                                                                                              ,            2,2023-02-10 15:56:00.000,2023-02-10 15:56:00.000,2023-02-10 15:56:00.000,Running                                                                                             
A55AF7E4-DBA7-4041-B757-EE88BE8B6F9E,A55AF7E4-DBA7-4041-B757-EE88BE8B6F9E,promo_A55AF7E4-DBA7-4041-B757-EE88BE8B6F9E                                                                                                                                                              ,            1,2023-02-17 13:46:00.000,2023-02-17 13:58:00.000,2023-02-17 13:58:00.000,Running                                                                                             
836D670B-F75C-44FF-B577-EEA7102B658D,836D670B-F75C-44FF-B577-EEA7102B658D,promo_836D670B-F75C-44FF-B577-EEA7102B658D                                                                                                                                                              ,            1,2023-01-20 12:40:00.000,2023-01-20 12:42:00.000,2023-01-20 12:42:00.000,Running                                                                                             
2E76FC00-C502-43D6-A18A-EF83F9E43C48,2E76FC00-C502-43D6-A18A-EF83F9E43C48,promo_2E76FC00-C502-43D6-A18A-EF83F9E43C48                                                                                                                                                              ,            1,2023-01-12 16:12:00.000,2023-01-12 16:25:00.000,2023-01-12 16:25:00.000,Running                                                                                             
DF71F3D6-6517-43C2-B5F9-F074F77B7F86,DF71F3D6-6517-43C2-B5F9-F074F77B7F86,promo_DF71F3D6-6517-43C2-B5F9-F074F77B7F86                                                                                                                                                              ,            1,2022-07-08 11:13:00.000,                   NULL,2022-07-19 08:18:00.000,Draft                                                                                               
F628E8F0-3C6C-44AA-8685-F080C5B63424,45940EA9-DA65-4EEE-B575-8DD97AC6F5B4,promo_45940EA9-DA65-4EEE-B575-8DD97AC6F5B4                                                                                                                                                              ,            6,2023-01-20 08:09:00.000,                   NULL,2023-01-20 08:09:00.000,Draft                                                                                               
A8B390A2-D345-4F41-8726-F0FF89FA1577,A8B390A2-D345-4F41-8726-F0FF89FA1577,promo_A8B390A2-D345-4F41-8726-F0FF89FA1577                                                                                                                                                              ,            1,2022-12-27 08:20:00.000,2023-01-03 12:19:00.000,2023-01-03 12:19:00.000,Running                                                                                             
7100DD5B-FB8B-4F36-94BA-F19E39A539B0,7100DD5B-FB8B-4F36-94BA-F19E39A539B0,promo_7100DD5B-FB8B-4F36-94BA-F19E39A539B0                                                                                                                                                              ,            1,2023-02-03 15:07:00.000,2023-02-03 16:32:00.000,2023-02-03 16:32:00.000,Running                                                                                             
E76B6C7A-B4BC-40AD-B216-F1A6BAC04312,E76B6C7A-B4BC-40AD-B216-F1A6BAC04312,promo_E76B6C7A-B4BC-40AD-B216-F1A6BAC04312                                                                                                                                                              ,            1,2022-10-03 08:43:00.000,2022-10-13 13:34:00.000,2022-10-14 13:01:00.000,Stopped                                                                                             
58D0540A-279F-4457-BA72-F1D69B8E8BE9,58D0540A-279F-4457-BA72-F1D69B8E8BE9,promo_58D0540A-279F-4457-BA72-F1D69B8E8BE9                                                                                                                                                              ,            1,2023-02-03 15:08:00.000,2023-02-03 16:33:00.000,2023-02-03 16:33:00.000,Running                                                                                             
204480C8-FC53-4E7B-AD0B-F1F4BB19DFEF,204480C8-FC53-4E7B-AD0B-F1F4BB19DFEF,promo_204480C8-FC53-4E7B-AD0B-F1F4BB19DFEF                                                                                                                                                              ,            1,2022-10-03 21:58:00.000,                   NULL,2022-10-03 21:58:00.000,Draft                                                                                               
4540DCDC-B6BF-42E1-B4D1-F24594865D6F,4540DCDC-B6BF-42E1-B4D1-F24594865D6F,promo_4540DCDC-B6BF-42E1-B4D1-F24594865D6F                                                                                                                                                              ,            1,2023-02-21 12:09:00.000,2023-02-21 12:12:00.000,2023-02-21 12:12:00.000,Running                                                                                             
3C3E09F4-D6F1-4A2F-98F6-F28ABF493C7A,3C3E09F4-D6F1-4A2F-98F6-F28ABF493C7A,promo_3C3E09F4-D6F1-4A2F-98F6-F28ABF493C7A                                                                                                                                                              ,            1,2022-12-28 18:39:00.000,2022-12-28 18:42:00.000,2022-12-28 18:42:00.000,Running                                                                                             
1D499D34-6404-4638-872F-F3A002CA83E4,1D499D34-6404-4638-872F-F3A002CA83E4,promo_1D499D34-6404-4638-872F-F3A002CA83E4                                                                                                                                                              ,            1,2023-02-01 16:17:00.000,2023-02-01 17:08:00.000,2023-02-01 17:08:00.000,Running                                                                                             
E9119905-87B4-4BED-8161-F4031934AFEC,E9119905-87B4-4BED-8161-F4031934AFEC,promo_E9119905-87B4-4BED-8161-F4031934AFEC                                                                                                                                                              ,            1,2023-02-07 18:00:00.000,2023-02-07 18:09:00.000,2023-02-07 18:09:00.000,Running                                                                                             
D1B0F479-09E2-4D7F-A72A-F5CB843DE58E,CC9BB94B-B218-4A9F-9890-52A158CF12C3,promo_CC9BB94B-B218-4A9F-9890-52A158CF12C3                                                                                                                                                              ,            3,2023-01-11 13:27:00.000,2023-01-11 13:31:00.000,2023-01-11 13:42:00.000,Stopped                                                                                             
9C04EFA4-950C-4777-A4FC-F5CF4316FB43,5D2C76AF-E8EA-4D8E-9955-57965ECFFB96,promo_5D2C76AF-E8EA-4D8E-9955-57965ECFFB96                                                                                                                                                              ,            4,2022-10-11 13:43:00.000,2022-10-11 15:29:00.000,2022-10-13 12:34:00.000,Stopped                                                                                             
