_DeviceID                                                                                                                                                                                               ,_APID                                 ,_Value                                                                                                                          ,_CreatedDate           ,_CreatedBy                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,_ModifiedDate          ,_ModifiedBy                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
23560AB4-28A3-4881-964D-06793A46D62C                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,iPhone                                                                                                                          ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
25D1E31B-C718-4662-8A97-8E8827BABEB9                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
25D1E31B-C718-4662-8A97-8E8827BABEB9                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,IOS                                                                                                                             ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
25D1E31B-C718-4662-8A97-8E8827BABEB9                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,iPhone                                                                                                                          ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
26DA1F69-7189-477C-A621-03BA97509124                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:17:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:17:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
26DA1F69-7189-477C-A621-03BA97509124                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,IOS                                                                                                                             ,2022-11-25 10:17:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:17:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
26DA1F69-7189-477C-A621-03BA97509124                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,iPhone                                                                                                                          ,2022-11-25 10:17:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:17:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2767D6B2-EC54-4CEB-BB24-98FA92CD52D5                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2767D6B2-EC54-4CEB-BB24-98FA92CD52D5                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,IOS                                                                                                                             ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2767D6B2-EC54-4CEB-BB24-98FA92CD52D5                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,iPhone                                                                                                                          ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2A5288D6-2105-40C5-8196-8170390894FF                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:17:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:17:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2A5288D6-2105-40C5-8196-8170390894FF                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,IOS                                                                                                                             ,2022-11-25 10:17:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:17:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2A5288D6-2105-40C5-8196-8170390894FF                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,iPad                                                                                                                            ,2022-11-25 10:17:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:17:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2B316E04-EF74-4186-BA7D-0033B620D776                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2B316E04-EF74-4186-BA7D-0033B620D776                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,IOS                                                                                                                             ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2B316E04-EF74-4186-BA7D-0033B620D776                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,iPhone                                                                                                                          ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2DB18D75-122D-4BB0-9629-F5396FD04FD5                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2DB18D75-122D-4BB0-9629-F5396FD04FD5                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,IOS                                                                                                                             ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2DB18D75-122D-4BB0-9629-F5396FD04FD5                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,iPhone                                                                                                                          ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2DCFB177-906D-49CD-98A0-A9E55A12B8CC                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2DCFB177-906D-49CD-98A0-A9E55A12B8CC                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,IOS                                                                                                                             ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2DCFB177-906D-49CD-98A0-A9E55A12B8CC                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,iPhone                                                                                                                          ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2DF377BE-BDC0-4108-B6E3-8E875CAFF652                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2DF377BE-BDC0-4108-B6E3-8E875CAFF652                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,IOS                                                                                                                             ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2DF377BE-BDC0-4108-B6E3-8E875CAFF652                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,iPhone                                                                                                                          ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:15:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
33718097-B4FC-4CC9-A0AC-B64F0F52E554                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
33718097-B4FC-4CC9-A0AC-B64F0F52E554                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,IOS                                                                                                                             ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
33718097-B4FC-4CC9-A0AC-B64F0F52E554                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,iPad                                                                                                                            ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
33B354B5-14B9-4863-A8C7-603369EE8AA5                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
33B354B5-14B9-4863-A8C7-603369EE8AA5                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,IOS                                                                                                                             ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
33B354B5-14B9-4863-A8C7-603369EE8AA5                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,iPhone                                                                                                                          ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:16:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
36466E93-AD0C-49C1-82AF-D10954AF37DB                                                                                                                                                                    ,F20CA16F-33C3-478A-872E-C37521E11174  ,ALL                                                                                                                             ,2022-11-25 10:17:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,2022-11-25 10:17:00.000,0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
